"Site","x","y","crs"
"Site_2688",428587.000418845,4665521.99984188,32616
"Site_2689",429587.000418845,4665521.99984188,32616
"Site_2690",430587.000418845,4665521.99984188,32616
"Site_2691",431587.000418845,4665521.99984188,32616
"Site_2692",432587.000418845,4665521.99984188,32616
"Site_2693",433587.000418845,4665521.99984188,32616
"Site_2694",434587.000418845,4665521.99984188,32616
"Site_2695",435587.000418845,4665521.99984188,32616
"Site_2696",436587.000418845,4665521.99984188,32616
"Site_2697",437587.000418845,4665521.99984188,32616
"Site_2698",398587.000418845,4666521.99984188,32616
"Site_2699",399587.000418845,4666521.99984188,32616
"Site_2700",400587.000418845,4666521.99984188,32616
"Site_2701",401587.000418845,4666521.99984188,32616
"Site_2702",402587.000418845,4666521.99984188,32616
"Site_2703",403587.000418845,4666521.99984188,32616
"Site_2704",404587.000418845,4666521.99984188,32616
"Site_2705",405587.000418845,4666521.99984188,32616
"Site_2706",406587.000418845,4666521.99984188,32616
"Site_2707",407587.000418845,4666521.99984188,32616
"Site_2708",408587.000418845,4666521.99984188,32616
"Site_2709",409587.000418845,4666521.99984188,32616
"Site_2710",410587.000418845,4666521.99984188,32616
"Site_2711",411587.000418845,4666521.99984188,32616
"Site_2712",412587.000418845,4666521.99984188,32616
"Site_2713",413587.000418845,4666521.99984188,32616
"Site_2714",414587.000418845,4666521.99984188,32616
"Site_2715",415587.000418845,4666521.99984188,32616
"Site_2716",416587.000418845,4666521.99984188,32616
"Site_2717",417587.000418845,4666521.99984188,32616
"Site_2718",418587.000418845,4666521.99984188,32616
"Site_2719",419587.000418845,4666521.99984188,32616
"Site_2720",420587.000418845,4666521.99984188,32616
"Site_2721",421587.000418845,4666521.99984188,32616
"Site_2722",422587.000418845,4666521.99984188,32616
"Site_2723",423587.000418845,4666521.99984188,32616
"Site_2724",424587.000418845,4666521.99984188,32616
"Site_2725",425587.000418845,4666521.99984188,32616
"Site_2726",426587.000418845,4666521.99984188,32616
"Site_2727",427587.000418845,4666521.99984188,32616
"Site_2728",428587.000418845,4666521.99984188,32616
"Site_2729",429587.000418845,4666521.99984188,32616
"Site_2730",430587.000418845,4666521.99984188,32616
"Site_2731",431587.000418845,4666521.99984188,32616
"Site_2732",432587.000418845,4666521.99984188,32616
"Site_2733",433587.000418845,4666521.99984188,32616
"Site_2734",434587.000418845,4666521.99984188,32616
"Site_2735",435587.000418845,4666521.99984188,32616
"Site_2736",436587.000418845,4666521.99984188,32616
"Site_2737",398587.000418845,4667521.99984188,32616
"Site_2738",399587.000418845,4667521.99984188,32616
"Site_2739",400587.000418845,4667521.99984188,32616
"Site_2740",401587.000418845,4667521.99984188,32616
"Site_2741",402587.000418845,4667521.99984188,32616
"Site_2742",403587.000418845,4667521.99984188,32616
"Site_2743",404587.000418845,4667521.99984188,32616
"Site_2744",405587.000418845,4667521.99984188,32616
"Site_2745",394587.000418845,4603521.99984188,32616
"Site_2746",394587.000418845,4604521.99984188,32616
"Site_2747",394587.000418845,4605521.99984188,32616
"Site_2748",394587.000418845,4606521.99984188,32616
"Site_2749",394587.000418845,4607521.99984188,32616
"Site_2750",394587.000418845,4608521.99984188,32616
"Site_2751",394587.000418845,4609521.99984188,32616
"Site_2752",394587.000418845,4610521.99984188,32616
"Site_2753",394587.000418845,4611521.99984188,32616
"Site_2754",394587.000418845,4612521.99984188,32616
"Site_2755",394587.000418845,4613521.99984188,32616
"Site_2756",394587.000418845,4614521.99984188,32616
"Site_2757",394587.000418845,4615521.99984188,32616
"Site_2758",394587.000418845,4616521.99984188,32616
"Site_2759",394587.000418845,4617521.99984188,32616
"Site_2760",394587.000418845,4618521.99984188,32616
"Site_2761",394587.000418845,4619521.99984188,32616
"Site_2762",414587.000418845,4615521.99984188,32616
"Site_2763",415587.000418845,4615521.99984188,32616
"Site_2764",416587.000418845,4615521.99984188,32616
"Site_2765",417587.000418845,4615521.99984188,32616
"Site_2766",418587.000418845,4615521.99984188,32616
"Site_2767",419587.000418845,4615521.99984188,32616
"Site_2768",414587.000418845,4616521.99984188,32616
"Site_2769",415587.000418845,4616521.99984188,32616
"Site_2770",416587.000418845,4616521.99984188,32616
"Site_2771",417587.000418845,4616521.99984188,32616
"Site_2772",418587.000418845,4616521.99984188,32616
"Site_2773",419587.000418845,4616521.99984188,32616
"Site_2774",420587.000418845,4616521.99984188,32616
"Site_2775",414587.000418845,4617521.99984188,32616
"Site_2776",415587.000418845,4617521.99984188,32616
"Site_2777",416587.000418845,4617521.99984188,32616
"Site_2778",417587.000418845,4617521.99984188,32616
"Site_2779",418587.000418845,4617521.99984188,32616
"Site_2780",419587.000418845,4617521.99984188,32616
"Site_2781",420587.000418845,4617521.99984188,32616
"Site_2782",421587.000418845,4617521.99984188,32616
"Site_2783",414587.000418845,4618521.99984188,32616
"Site_2784",415587.000418845,4618521.99984188,32616
"Site_2785",416587.000418845,4618521.99984188,32616
"Site_2786",417587.000418845,4618521.99984188,32616
"Site_2787",418587.000418845,4618521.99984188,32616
"Site_2788",419587.000418845,4618521.99984188,32616
"Site_2789",420587.000418845,4618521.99984188,32616
"Site_2790",421587.000418845,4618521.99984188,32616
"Site_2791",422587.000418845,4618521.99984188,32616
"Site_2792",414587.000418845,4619521.99984188,32616
"Site_2793",415587.000418845,4619521.99984188,32616
"Site_2794",416587.000418845,4619521.99984188,32616
"Site_2795",417587.000418845,4619521.99984188,32616
"Site_2796",418587.000418845,4619521.99984188,32616
"Site_2797",419587.000418845,4619521.99984188,32616
"Site_2798",420587.000418845,4619521.99984188,32616
"Site_2799",421587.000418845,4619521.99984188,32616
"Site_2800",422587.000418845,4619521.99984188,32616
"Site_2801",423587.000418845,4619521.99984188,32616
"Site_2802",395587.000418845,4620521.99984188,32616
"Site_2803",396587.000418845,4620521.99984188,32616
"Site_2804",397587.000418845,4620521.99984188,32616
"Site_2805",398587.000418845,4620521.99984188,32616
"Site_2806",399587.000418845,4620521.99984188,32616
"Site_2807",400587.000418845,4620521.99984188,32616
"Site_2808",401587.000418845,4620521.99984188,32616
"Site_2809",402587.000418845,4620521.99984188,32616
"Site_2810",403587.000418845,4620521.99984188,32616
"Site_2811",404587.000418845,4620521.99984188,32616
"Site_2812",405587.000418845,4620521.99984188,32616
"Site_2813",406587.000418845,4620521.99984188,32616
"Site_2814",407587.000418845,4620521.99984188,32616
"Site_2815",408587.000418845,4620521.99984188,32616
"Site_2816",409587.000418845,4620521.99984188,32616
"Site_2817",410587.000418845,4620521.99984188,32616
"Site_2818",411587.000418845,4620521.99984188,32616
"Site_2819",412587.000418845,4620521.99984188,32616
"Site_2820",413587.000418845,4620521.99984188,32616
"Site_2821",414587.000418845,4620521.99984188,32616
"Site_2822",415587.000418845,4620521.99984188,32616
"Site_2823",416587.000418845,4620521.99984188,32616
"Site_2824",417587.000418845,4620521.99984188,32616
"Site_2825",418587.000418845,4620521.99984188,32616
"Site_2826",419587.000418845,4620521.99984188,32616
"Site_2827",420587.000418845,4620521.99984188,32616
"Site_2828",421587.000418845,4620521.99984188,32616
"Site_2829",422587.000418845,4620521.99984188,32616
"Site_2830",423587.000418845,4620521.99984188,32616
"Site_2831",395587.000418845,4621521.99984188,32616
"Site_2832",396587.000418845,4621521.99984188,32616
"Site_2833",397587.000418845,4621521.99984188,32616
"Site_2834",398587.000418845,4621521.99984188,32616
"Site_2835",399587.000418845,4621521.99984188,32616
"Site_2836",400587.000418845,4621521.99984188,32616
"Site_2837",401587.000418845,4621521.99984188,32616
"Site_2838",402587.000418845,4621521.99984188,32616
"Site_2839",403587.000418845,4621521.99984188,32616
"Site_2840",404587.000418845,4621521.99984188,32616
"Site_2841",405587.000418845,4621521.99984188,32616
"Site_2842",406587.000418845,4621521.99984188,32616
"Site_2843",407587.000418845,4621521.99984188,32616
"Site_2844",408587.000418845,4621521.99984188,32616
"Site_2845",409587.000418845,4621521.99984188,32616
"Site_2846",410587.000418845,4621521.99984188,32616
"Site_2847",411587.000418845,4621521.99984188,32616
"Site_2848",412587.000418845,4621521.99984188,32616
"Site_2849",413587.000418845,4621521.99984188,32616
"Site_2850",414587.000418845,4621521.99984188,32616
"Site_2851",415587.000418845,4621521.99984188,32616
"Site_2852",416587.000418845,4621521.99984188,32616
"Site_2853",417587.000418845,4621521.99984188,32616
"Site_2854",418587.000418845,4621521.99984188,32616
"Site_2855",419587.000418845,4621521.99984188,32616
"Site_2856",420587.000418845,4621521.99984188,32616
"Site_2857",421587.000418845,4621521.99984188,32616
"Site_2858",422587.000418845,4621521.99984188,32616
"Site_2859",423587.000418845,4621521.99984188,32616
"Site_2860",395587.000418845,4622521.99984188,32616
"Site_2861",396587.000418845,4622521.99984188,32616
"Site_2862",397587.000418845,4622521.99984188,32616
